Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,thscode,thsname_cn,thsname_en,currency
2026-06-03T04:00:00.000Z,4471.2001953125,4471.7001953125,4427.2001953125,4436.7001953125,2913,0.0,0.0,GC=F,NA,NA,USD
2026-06-04T04:00:00.000Z,4447.3999023438,4509.8999023438,4447.3999023438,4475.7998046875,480,0.0,0.0,GC=F,NA,NA,USD
2026-06-05T04:00:00.000Z,4472.2998046875,4472.2998046875,4319.1000976562,4337.1000976562,4062,0.0,0.0,GC=F,NA,NA,USD
2026-06-08T04:00:00.000Z,4324.2001953125,4340.8999023438,4284.6000976562,4335.8999023438,357,0.0,0.0,GC=F,NA,NA,USD
2026-06-09T04:00:00.000Z,4332.7998046875,4344.5,4240.2001953125,4260.0,1292,0.0,0.0,GC=F,NA,NA,USD
2026-06-10T04:00:00.000Z,4200.0,4206.7001953125,4100.0,4108.2001953125,525,0.0,0.0,GC=F,NA,NA,USD
2026-06-11T04:00:00.000Z,4042.8999023438,4209.7998046875,4031.0,4090.3000488281,1938,0.0,0.0,GC=F,NA,NA,USD
2026-06-12T04:00:00.000Z,4208.2998046875,4225.2998046875,4173.2001953125,4215.0,1167,0.0,0.0,GC=F,NA,NA,USD
2026-06-15T04:00:00.000Z,4271.2001953125,4362.0,4269.1000976562,4328.0,1666,0.0,0.0,GC=F,NA,NA,USD
2026-06-16T04:00:00.000Z,4309.5,4345.7998046875,4309.5,4330.8999023438,158,0.0,0.0,GC=F,NA,NA,USD
2026-06-17T04:00:00.000Z,4339.0,4377.0,4296.0,4358.8999023438,1961,0.0,0.0,GC=F,NA,NA,USD
2026-06-18T04:00:00.000Z,4279.7998046875,4323.2001953125,4223.7001953125,4224.1000976562,738,0.0,0.0,GC=F,NA,NA,USD
2026-06-22T04:00:00.000Z,4138.7998046875,4216.3999023438,4134.7998046875,4181.8999023438,1197,0.0,0.0,GC=F,NA,NA,USD
2026-06-23T04:00:00.000Z,4127.1000976562,4135.2001953125,4118.5,4129.8999023438,252,0.0,0.0,GC=F,NA,NA,USD
2026-06-24T04:00:00.000Z,4104.3999023438,4104.7001953125,3963.3000488281,3990.3000488281,353,0.0,0.0,GC=F,NA,NA,USD
2026-06-25T04:00:00.000Z,3988.3999023438,4030.5,3986.6999511719,4030.5,2724,0.0,0.0,GC=F,NA,NA,USD
2026-06-26T04:00:00.000Z,4078.6999511719,4078.6999511719,4078.6999511719,4078.6999511719,1431,0.0,0.0,GC=F,NA,NA,USD
2026-06-29T04:00:00.000Z,4057.5,4070.0,4003.1999511719,4022.3000488281,785,0.0,0.0,GC=F,NA,NA,USD
2026-06-30T04:00:00.000Z,4002.6000976562,4049.6999511719,3962.5,4022.8999023438,1108,0.0,0.0,GC=F,NA,NA,USD
2026-07-01T04:00:00.000Z,4013.1000976562,4100.0,3963.0,4068.3000488281,770,0.0,0.0,GC=F,NA,NA,USD
2026-07-02T04:00:00.000Z,4067.5,4140.1000976562,4062.0,4112.7001953125,228,0.0,0.0,GC=F,NA,NA,USD
2026-07-06T04:00:00.000Z,4175.3999023438,4199.7001953125,4134.2001953125,4155.1000976562,1024,0.0,0.0,GC=F,NA,NA,USD
2026-07-07T04:00:00.000Z,4126.5,4167.2001953125,4107.2001953125,4145.2998046875,53,0.0,0.0,GC=F,NA,NA,USD
2026-07-08T04:00:00.000Z,4116.2998046875,4120.2998046875,4053.0,4070.8999023438,292,0.0,0.0,GC=F,NA,NA,USD
2026-07-09T04:00:00.000Z,4066.3999023438,4130.6000976562,4064.1999511719,4130.6000976562,13,0.0,0.0,GC=F,NA,NA,USD
2026-07-10T04:00:00.000Z,4122.2998046875,4125.7998046875,4090.6000976562,4104.1000976562,389,0.0,0.0,GC=F,NA,NA,USD
2026-07-13T04:00:00.000Z,4081.0,4081.0,3985.8999023438,3997.0,679,0.0,0.0,GC=F,NA,NA,USD
2026-07-14T04:00:00.000Z,3995.6999511719,4091.1999511719,3986.5,4061.1000976562,1281,0.0,0.0,GC=F,NA,NA,USD
2026-07-15T04:00:00.000Z,4049.1000976562,4070.1000976562,4019.3999023438,4044.0,374,0.0,0.0,GC=F,NA,NA,USD
2026-07-16T04:00:00.000Z,4030.5,4030.5,3972.6000976562,3985.6000976562,812,0.0,0.0,GC=F,NA,NA,USD
2026-07-17T04:00:00.000Z,3975.5,4017.1999511719,3964.1999511719,4012.6999511719,141,0.0,0.0,GC=F,NA,NA,USD
2026-07-20T04:00:00.000Z,4003.3999023438,4018.8999023438,4002.6999511719,4010.3000488281,231,0.0,0.0,GC=F,NA,NA,USD
2026-07-21T04:00:00.000Z,4002.1000976562,4071.1000976562,3999.6999511719,4071.1000976562,87,0.0,0.0,GC=F,NA,NA,USD
2026-07-22T04:00:00.000Z,4096.2001953125,4152.1000976562,4096.2001953125,4146.8999023438,133,0.0,0.0,GC=F,NA,NA,USD
2026-07-23T04:00:00.000Z,4129.8999023438,4130.8999023438,4046.6000976562,4046.6000976562,59,0.0,0.0,GC=F,NA,NA,USD
2026-07-24T04:00:00.000Z,4067.6000976562,4068.0,4067.6000976562,4067.6000976562,2,0.0,0.0,GC=F,NA,NA,USD
2026-07-27T04:00:00.000Z,4090.1000976562,4107.8999023438,4072.6999511719,4074.5,36,0.0,0.0,GC=F,NA,NA,USD
2026-07-28T04:00:00.000Z,4025.6999511719,4036.3000488281,4025.6999511719,4036.3000488281,248,0.0,0.0,GC=F,NA,NA,USD
2026-07-29T04:00:00.000Z,4018.1000976562,4034.6999511719,4017.8999023438,4034.6999511719,89664,0.0,0.0,GC=F,NA,NA,USD
2026-07-30T04:00:00.000Z,4060.6999511719,4118.5,4028.5,4100.1000976562,16985,0.0,0.0,GC=F,NA,NA,USD
2026-07-31T04:00:00.000Z,4102.3999023438,4102.3999023438,4022.3999023438,4049.1000976562,1166,0.0,0.0,GC=F,NA,NA,USD
2026-08-03T04:00:00.000Z,4083.3999023438,4083.5,4026.5,4033.6999511719,698,0.0,0.0,GC=F,NA,NA,USD
2026-08-04T04:00:00.000Z,4050.5,4095.3999023438,4048.8000488281,4095.3999023438,426,0.0,0.0,GC=F,NA,NA,USD
2026-08-05T04:00:00.000Z,4130.0,4262.2001953125,4129.5,4245.7998046875,1349,0.0,0.0,GC=F,NA,NA,USD
2026-08-06T04:00:00.000Z,4297.0,4297.0,4228.0,4242.0,3101,0.0,0.0,GC=F,NA,NA,USD
2026-08-07T04:00:00.000Z,4277.0,4371.5,4274.0,4340.7001953125,422,0.0,0.0,GC=F,NA,NA,USD
2026-08-10T04:00:00.000Z,4336.1000976562,4390.1000976562,4336.1000976562,4361.7998046875,1303,0.0,0.0,GC=F,NA,NA,USD
2026-08-11T04:00:00.000Z,4408.6000976562,4408.6000976562,4365.1000976562,4383.0,204,0.0,0.0,GC=F,NA,NA,USD
2026-08-12T04:00:00.000Z,4406.5,4434.0,4406.2998046875,4408.8999023438,660,0.0,0.0,GC=F,NA,NA,USD
2026-08-13T04:00:00.000Z,4403.5,4445.0,4350.0,4363.6000976562,1491,0.0,0.0,GC=F,NA,NA,USD
2026-08-14T04:00:00.000Z,4322.1000976562,4397.1000976562,4315.0,4380.3999023438,673,0.0,0.0,GC=F,NA,NA,USD
2026-08-17T04:00:00.000Z,4394.7998046875,4428.5,4386.5,4417.7998046875,716,0.0,0.0,GC=F,NA,NA,USD
2026-08-18T04:00:00.000Z,4415.2001953125,4434.1000976562,4330.7001953125,4366.0,1283,0.0,0.0,GC=F,NA,NA,USD
2026-08-19T04:00:00.000Z,4339.7998046875,4524.1000976562,4327.6000976562,4489.3999023438,1336,0.0,0.0,GC=F,NA,NA,USD
2026-08-20T04:00:00.000Z,4506.7998046875,4530.0,4486.0,4516.2998046875,1336,0.0,0.0,GC=F,NA,NA,USD
2026-08-21T04:00:00.000Z,4577.0,4690.2998046875,4565.5,4674.5,171448,0.0,0.0,GC=F,NA,NA,USD
